FightID,Fighter,Opponent,FighterAge,OpponentAge,Outcome,WeightClass,GenderBool,ChampBoutBool
2411,Michal Oleksiejczuk,Ovince Saint Preux,24,36,0,Light Heavyweight,False,False
2412,Nicolas Dalby,Alex Oliveira,34,31,1,Welterweight,False,False
2412,Alex Oliveira,Nicolas Dalby,31,34,0,Welterweight,False,False
2413,John Phillips,Alen Amedovski,34,31,1,Middleweight,False,False
2413,Alen Amedovski,John Phillips,31,34,0,Middleweight,False,False
2414,Makhmud Muradov,Alessio Di Chirico,29,29,1,Middleweight,False,False
2414,Alessio Di Chirico,Makhmud Muradov,29,29,0,Middleweight,False,False
2415,Ismail Naurdiev,Siyar Bahadurzada,23,35,1,Welterweight,False,False
2415,Siyar Bahadurzada,Ismail Naurdiev,35,23,0,Welterweight,False,False
2416,Giga Chikadze,Brandon Davis,31,29,1,Featherweight,False,False
2416,Brandon Davis,Giga Chikadze,29,31,0,Featherweight,False,False
2417,Lina Lansberg,Macy Chiasson,37,28,1,Women's Bantamweight,True,False
2417,Macy Chiasson,Lina Lansberg,28,37,0,Women's Bantamweight,True,False
2418,Marc Diakiese,Lando Vannata,26,27,1,Lightweight,False,False
2418,Lando Vannata,Marc Diakiese,27,26,0,Lightweight,False,False
2419,Jack Shore,Nohelin Hernandez,24,25,1,Bantamweight,False,False
2419,Nohelin Hernandez,Jack Shore,25,24,0,Bantamweight,False,False
2420,Yair Rodriguez,Jeremy Stephens,26,33,1,Featherweight,False,False
2420,Jeremy Stephens,Yair Rodriguez,33,26,0,Featherweight,False,False
2421,Carla Esparza,Alexa Grasso,31,26,1,Women's Strawweight,True,False
2421,Alexa Grasso,Carla Esparza,26,31,0,Women's Strawweight,True,False
2422,Brandon Moreno,Askar Askarov,25,26,1,Flyweight,False,False
2422,Askar Askarov,Brandon Moreno,26,25,0,Flyweight,False,False
2423,Irene Aldana,Vanessa Melo,31,31,1,Women's Bantamweight,True,False
2423,Vanessa Melo,Irene Aldana,31,31,0,Women's Bantamweight,True,False
2424,Steven Peterson,Martin Bravo,29,26,1,Featherweight,False,False
2424,Martin Bravo,Steven Peterson,26,29,0,Featherweight,False,False
2425,Jose Quinonez,Carlos Huachin,29,23,1,Bantamweight,False,False
2425,Carlos Huachin,Jose Quinonez,23,29,0,Bantamweight,False,False
2426,Kyle Nelson,Marco Polo Reyes,28,34,1,Featherweight,False,False
2426,Marco Polo Reyes,Kyle Nelson,34,28,0,Featherweight,False,False
2427,Angela Hill,Ariane Carnelossi,34,26,1,Women's Strawweight,True,False
2427,Ariane Carnelossi,Angela Hill,26,34,0,Women's Strawweight,True,False
2428,Sergio Pettis,Tyson Nam,26,35,1,Flyweight,False,False
2428,Tyson Nam,Sergio Pettis,35,26,0,Flyweight,False,False
2429,Paul Craig,Vinicius Moreira,31,30,1,Light Heavyweight,False,False
2429,Vinicius Moreira,Paul Craig,30,31,0,Light Heavyweight,False,False
2430,Bethe Correia,Sijara Eubanks,36,34,1,Women's Bantamweight,True,False
2430,Sijara Eubanks,Bethe Correia,34,36,0,Women's Bantamweight,True,False
2431,Claudio Puelles,Marcos Mariano,23,32,1,Lightweight,False,False
2431,Marcos Mariano,Claudio Puelles,32,23,0,Lightweight,False,False
2432,Justin Gaethje,Donald Cerrone,30,36,1,Lightweight,False,False
2432,Donald Cerrone,Justin Gaethje,36,30,0,Lightweight,False,False
2433,Glover Teixeira,Nikita Krylov,39,27,1,Light Heavyweight,False,False
2433,Nikita Krylov,Glover Teixeira,27,39,0,Light Heavyweight,False,False
2434,Todd Duffee,Jeff Hughes,33,31,1,Heavyweight,False,False
2434,Jeff Hughes,Todd Duffee,31,33,0,Heavyweight,False,False
2435,Tristan Connelly,Michel Pereira,33,25,1,Welterweight,False,False
2435,Michel Pereira,Tristan Connelly,25,33,0,Welterweight,False,False
2436,Uriah Hall,Antonio Carlos Junior,35,29,1,Middleweight,False,False
2436,Antonio Carlos Junior,Uriah Hall,29,35,0,Middleweight,False,False
2437,Misha Cirkunov,Jimmy Crute,32,23,1,Light Heavyweight,False,False
2437,Jimmy Crute,Misha Cirkunov,23,32,0,Light Heavyweight,False,False
2438,Augusto Sakai,Marcin Tybura,28,33,1,Heavyweight,False,False
2438,Marcin Tybura,Augusto Sakai,33,28,0,Heavyweight,False,False
2439,Miles Johns,Cole Smith,25,30,1,Bantamweight,False,False
2439,Cole Smith,Miles Johns,30,25,0,Bantamweight,False,False
2440,Hunter Azure,Brad Katona,27,27,1,Bantamweight,False,False
2440,Brad Katona,Hunter Azure,27,27,0,Bantamweight,False,False
2441,Chas Skelly,Jordan Griffin,34,29,1,Featherweight,False,False
2441,Jordan Griffin,Chas Skelly,29,34,0,Featherweight,False,False
2442,Louis Smolka,Ryan MacDonald,28,26,1,Bantamweight,False,False
2442,Ryan MacDonald,Louis Smolka,26,28,0,Bantamweight,False,False
2443,Austin Hubbard,Kyle Prepolec,27,30,1,Lightweight,False,False
2443,Kyle Prepolec,Austin Hubbard,30,27,0,Lightweight,False,False
2444,Khabib Nurmagomedov,Dustin Poirier,30,30,1,Lightweight,False,True
2444,Dustin Poirier,Khabib Nurmagomedov,30,30,0,Lightweight,False,True
2445,Paul Felder,Edson Barboza,35,33,1,Lightweight,False,False
2445,Edson Barboza,Paul Felder,33,35,0,Lightweight,False,False
2446,Islam Makhachev,Davi Ramos,27,32,1,Lightweight,False,False
2446,Davi Ramos,Islam Makhachev,32,27,0,Lightweight,False,False
2447,Curtis Blaydes,Shamil Abdurakhimov,28,38,1,Heavyweight,False,False
2447,Shamil Abdurakhimov,Curtis Blaydes,38,28,0,Heavyweight,False,False
2448,Diego Ferreira,Mairbek Taisumov,34,31,1,Lightweight,False,False
2448,Mairbek Taisumov,Diego Ferreira,31,34,0,Lightweight,False,False
2449,Joanne Wood,Andrea Lee,33,30,1,Women's Flyweight,True,False
2449,Andrea Lee,Joanne Wood,30,33,0,Women's Flyweight,True,False
2450,Zubaira Tukhugov,Lerone Murphy,28,28,1,Featherweight,False,False
2450,Lerone Murphy,Zubaira Tukhugov,28,28,0,Featherweight,False,False
2451,Sarah Moras,Liana Jojua,31,24,1,Women's Bantamweight,True,False
2451,Liana Jojua,Sarah Moras,24,31,0,Women's Bantamweight,True,False
2452,Ottman Azaitar,Teemu Packalen,29,32,1,Lightweight,False,False
2452,Teemu Packalen,Ottman Azaitar,32,29,0,Lightweight,False,False
2453,Belal Muhammad,Takashi Sato,31,29,1,Welterweight,False,False
2453,Takashi Sato,Belal Muhammad,29,31,0,Welterweight,False,False
2454,Muslim Salikhov,Nordine Taleb,35,38,1,Welterweight,False,False
2454,Nordine Taleb,Muslim Salikhov,38,35,0,Welterweight,False,False
2455,Omari Akhmedov,Zak Cummings,31,35,1,Middleweight,False,False
2455,Zak Cummings,Omari Akhmedov,35,31,0,Middleweight,False,False
2456,Don Madge,Fares Ziam,28,22,1,Lightweight,False,False
2456,Fares Ziam,Don Madge,22,28,0,Lightweight,False,False
2457,Zhang Weili,Jessica Andrade,30,27,1,Women's Strawweight,True,True
2457,Jessica Andrade,Zhang Weili,27,30,0,Women's Strawweight,True,True
2458,Li Jingliang,Elizeu Zaleski dos Santos,31,32,1,Welterweight,False,False
2458,Elizeu Zaleski dos Santos,Li Jingliang,32,31,0,Welterweight,False,False
2459,Kai Kara-France,Mark De La Rosa,26,25,1,Flyweight,False,False
2459,Mark De La Rosa,Kai Kara-France,25,26,0,Flyweight,False,False
2460,Song Kenan,Derrick Krantz,29,31,1,Welterweight,False,False
2460,Derrick Krantz,Song Kenan,31,29,0,Welterweight,False,False
2461,Mizuki,Wu Yanan,25,23,1,Women's Flyweight,True,False
2461,Wu Yanan,Mizuki,23,25,0,Women's Flyweight,True,False
2462,Anthony Hernandez,JunYong Park,25,28,1,Middleweight,False,False
2462,JunYong Park,Anthony Hernandez,28,25,0,Middleweight,False,False
2463,Sumudaerji,Andre Soukhamthath,23,30,1,Bantamweight,False,False
2463,Andre Soukhamthath,Sumudaerji,30,23,0,Bantamweight,False,False
2464,Da Woon Jung,Khadis Ibragimov,25,24,1,Light Heavyweight,False,False
2464,Khadis Ibragimov,Da Woon Jung,24,25,0,Light Heavyweight,False,False
2465,Damir Ismagulov,Thiago Moises,28,24,1,Lightweight,False,False
2465,Thiago Moises,Damir Ismagulov,24,28,0,Lightweight,False,False
2466,Alatengheili,Batgerel Danaa,27,30,1,Bantamweight,False,False
2466,Batgerel Danaa,Alatengheili,30,27,0,Bantamweight,False,False
2467,Karol Rosa,Lara Procopio,24,23,1,Women's Bantamweight,True,False
2467,Lara Procopio,Karol Rosa,23,24,0,Women's Bantamweight,True,False
2468,Stipe Miocic,Daniel Cormier,36,40,1,Heavyweight,False,True
2468,Daniel Cormier,Stipe Miocic,40,36,0,Heavyweight,False,True
2469,Nate Diaz,Anthony Pettis,34,32,1,Welterweight,False,False
2469,Anthony Pettis,Nate Diaz,32,34,0,Welterweight,False,False
2470,Paulo Costa,Yoel Romero,28,42,1,Middleweight,False,False
2470,Yoel Romero,Paulo Costa,42,28,0,Middleweight,False,False
2471,Sodiq Yusuff,Gabriel Benitez,26,31,1,Featherweight,False,False
2471,Gabriel Benitez,Sodiq Yusuff,31,26,0,Featherweight,False,False
2472,Derek Brunson,Ian Heinisch,35,31,1,Middleweight,False,False
2472,Ian Heinisch,Derek Brunson,31,35,0,Middleweight,False,False
2473,Khama Worthy,Devonte Smith,32,26,1,Lightweight,False,False
2473,Devonte Smith,Khama Worthy,26,32,0,Lightweight,False,False
2474,Cory Sandhagen,Raphael Assuncao,27,37,1,Bantamweight,False,False
2474,Raphael Assuncao,Cory Sandhagen,37,27,0,Bantamweight,False,False
2475,Drakkar Klose,Christos Giagos,31,29,1,Lightweight,False,False
2475,Christos Giagos,Drakkar Klose,29,31,0,Lightweight,False,False
2476,Casey Kenney,Manny Bermudez,28,25,1,Catch Weight,False,False
2476,Manny Bermudez,Casey Kenney,25,28,0,Catch Weight,False,False
2477,Hannah Cifers,Jodie Esquibel,27,33,1,Women's Strawweight,True,False
2477,Jodie Esquibel,Hannah Cifers,33,27,0,Women's Strawweight,True,False
2478,Kyung Ho Kang,Brandon Davis,31,29,1,Bantamweight,False,False
2478,Brandon Davis,Kyung Ho Kang,29,31,0,Bantamweight,False,False
2479,Sabina Mazo,Shana Dobson,22,30,1,Women's Flyweight,True,False
2479,Shana Dobson,Sabina Mazo,30,22,0,Women's Flyweight,True,False
2480,Valentina Shevchenko,Liz Carmouche,31,35,1,Women's Flyweight,True,True
2480,Liz Carmouche,Valentina Shevchenko,35,31,0,Women's Flyweight,True,True
2481,Vicente Luque,Mike Perry,27,27,1,Welterweight,False,False
2481,Mike Perry,Vicente Luque,27,27,0,Welterweight,False,False
2482,Eduardo Garagorri,Humberto Bandenay,30,24,1,Featherweight,False,False
2482,Humberto Bandenay,Eduardo Garagorri,24,30,0,Featherweight,False,False
2483,Volkan Oezdemir,Ilir Latifi,29,37,1,Light Heavyweight,False,False
2483,Ilir Latifi,Volkan Oezdemir,37,29,0,Light Heavyweight,False,False
2484,Rodolfo Vieira,Oskar Piechota,29,29,1,Middleweight,False,False
2484,Oskar Piechota,Rodolfo Vieira,29,29,0,Middleweight,False,False
2485,Enrique Barzola,Bobby Moffett,30,29,1,Featherweight,False,False
2485,Bobby Moffett,Enrique Barzola,29,30,0,Featherweight,False,False
2486,Gilbert Burns,Aleksei Kunchenko,33,35,1,Welterweight,False,False
2486,Aleksei Kunchenko,Gilbert Burns,35,33,0,Welterweight,False,False
2487,Ciryl Gane,Raphael Pessoa,29,30,1,Heavyweight,False,False
2487,Raphael Pessoa,Ciryl Gane,30,29,0,Heavyweight,False,False
2488,Marina Rodriguez,Tecia Pennington,32,29,1,Women's Strawweight,True,False
2488,Tecia Pennington,Marina Rodriguez,29,32,0,Women's Strawweight,True,False
2489,Rogerio Bontorin,Raulian Paiva,27,23,1,Flyweight,False,False
2489,Raulian Paiva,Rogerio Bontorin,23,27,0,Flyweight,False,False
2490,Chris Gutierrez,Geraldo de Freitas,28,27,1,Bantamweight,False,False
2490,Geraldo de Freitas,Chris Gutierrez,27,28,0,Bantamweight,False,False
2491,Alex Da Silva,Kazula Vargas,23,33,1,Lightweight,False,False
2491,Kazula Vargas,Alex Da Silva,33,23,0,Lightweight,False,False
2492,Veronica Hardy,Polyana Viana,23,27,1,Women's Flyweight,True,False
2492,Polyana Viana,Veronica Hardy,27,23,0,Women's Flyweight,True,False
2493,Colby Covington,Robbie Lawler,31,37,1,Welterweight,False,False
2493,Robbie Lawler,Colby Covington,37,31,0,Welterweight,False,False
2494,Jim Miller,Clay Guida,35,37,1,Lightweight,False,False
2494,Clay Guida,Jim Miller,37,35,0,Lightweight,False,False
2495,Nasrat Haqparast,Joaquim Silva,23,30,1,Lightweight,False,False
2495,Joaquim Silva,Nasrat Haqparast,30,23,0,Lightweight,False,False
2496,Gerald Meerschaert,Trevin Giles,31,26,1,Middleweight,False,False
2496,Trevin Giles,Gerald Meerschaert,26,31,0,Middleweight,False,False
2497,Scott Holtzman,Dong Hyun Ma,35,30,1,Lightweight,False,False
2497,Dong Hyun Ma,Scott Holtzman,30,35,0,Lightweight,False,False
2498,Kennedy Nzechukwu,Darko Stosic,27,27,1,Light Heavyweight,False,False
2498,Darko Stosic,Kennedy Nzechukwu,27,27,0,Light Heavyweight,False,False
2499,Mickey Gall,Salim Touahri,27,29,1,Welterweight,False,False
2499,Salim Touahri,Mickey Gall,29,27,0,Welterweight,False,False
2500,Antonina Shevchenko,Lucie Pudilova,34,25,1,Women's Flyweight,True,False
2500,Lucie Pudilova,Antonina Shevchenko,25,34,0,Women's Flyweight,True,False
2501,Matt Schnell,Jordan Espinosa,29,29,1,Flyweight,False,False
2501,Jordan Espinosa,Matt Schnell,29,29,0,Flyweight,False,False
2502,Lauren Murphy,Mara Romero Borella,36,33,1,Women's Flyweight,True,False
2502,Mara Romero Borella,Lauren Murphy,33,36,0,Women's Flyweight,True,False
2503,Claudio Silva,Cole Williams,36,35,1,Welterweight,False,False
2503,Cole Williams,Claudio Silva,35,36,0,Welterweight,False,False
2504,Miranda Granger,Hannah Goldy,27,27,1,Women's Flyweight,True,False
2504,Hannah Goldy,Miranda Granger,27,27,0,Women's Flyweight,True,False
2505,Max Holloway,Frankie Edgar,27,37,1,Featherweight,False,True
2505,Frankie Edgar,Max Holloway,37,27,0,Featherweight,False,True
2506,Cristiane Justino,Felicia Spencer,34,28,1,Women's Featherweight,True,False
2506,Felicia Spencer,Cristiane Justino,28,34,0,Women's Featherweight,True,False
2507,Geoff Neal,Niko Price,28,29,1,Welterweight,False,False
2507,Niko Price,Geoff Neal,29,28,0,Welterweight,False,False
2508,Arman Tsarukyan,Olivier Aubin-Mercier,22,30,1,Lightweight,False,False
2508,Olivier Aubin-Mercier,Arman Tsarukyan,30,22,0,Lightweight,False,False
2509,Krzysztof Jotko,Marc-Andre Barriault,29,29,1,Middleweight,False,False
2509,Marc-Andre Barriault,Krzysztof Jotko,29,29,0,Middleweight,False,False
2510,Viviane Araujo,Alexis Davis,32,34,1,Women's Flyweight,True,False
2510,Alexis Davis,Viviane Araujo,34,32,0,Women's Flyweight,True,False
2511,Hakeem Dawodu,Yoshinori Horie,28,24,1,Featherweight,False,False
2511,Yoshinori Horie,Hakeem Dawodu,24,28,0,Featherweight,False,False
2512,Gavin Tucker,SeungWoo Choi,33,26,1,Featherweight,False,False
2512,SeungWoo Choi,Gavin Tucker,26,33,0,Featherweight,False,False
2513,Deiveson Figueiredo,Alexandre Pantoja,31,29,1,Flyweight,False,False
2513,Alexandre Pantoja,Deiveson Figueiredo,29,31,0,Flyweight,False,False
2514,Gillian Robertson,Sarah Frota,24,32,1,Women's Flyweight,True,False
2514,Sarah Frota,Gillian Robertson,32,24,0,Women's Flyweight,True,False
2515,Erik Koch,Kyle Stewart,30,30,1,Welterweight,False,False
2515,Kyle Stewart,Erik Koch,30,30,0,Welterweight,False,False
2516,Leon Edwards,Rafael Dos Anjos,27,34,1,Welterweight,False,False
2516,Rafael Dos Anjos,Leon Edwards,34,27,0,Welterweight,False,False
2517,Walt Harris,Aleksei Oleinik,36,42,1,Heavyweight,False,False
2517,Aleksei Oleinik,Walt Harris,42,36,0,Heavyweight,False,False
2518,Greg Hardy,Juan Adams,30,27,1,Heavyweight,False,False
2518,Juan Adams,Greg Hardy,27,30,0,Heavyweight,False,False
2519,Dan Hooker,James Vick,29,32,1,Lightweight,False,False
2519,James Vick,Dan Hooker,32,29,0,Lightweight,False,False
2520,Alexander Hernandez,Francisco Trinaldo,26,40,1,Lightweight,False,False
2520,Francisco Trinaldo,Alexander Hernandez,40,26,0,Lightweight,False,False
2521,Andrei Arlovski,Ben Rothwell,40,37,1,Heavyweight,False,False
2521,Ben Rothwell,Andrei Arlovski,37,40,0,Heavyweight,False,False
2522,Alex Caceres,Steven Peterson,31,29,1,Featherweight,False,False
2522,Steven Peterson,Alex Caceres,29,31,0,Featherweight,False,False
2523,Raquel Pennington,Irene Aldana,30,31,1,Women's Bantamweight,True,False
2523,Irene Aldana,Raquel Pennington,31,30,0,Women's Bantamweight,True,False
2524,Klidson Abreu,Sam Alvey,26,33,1,Light Heavyweight,False,False
2524,Sam Alvey,Klidson Abreu,33,26,0,Light Heavyweight,False,False
2525,Jennifer Maia,Roxanne Modafferi,30,36,1,Women's Flyweight,True,False
2525,Roxanne Modafferi,Jennifer Maia,36,30,0,Women's Flyweight,True,False
2526,Ray Borg,Gabriel Silva,25,24,1,Bantamweight,False,False
2526,Gabriel Silva,Ray Borg,24,25,0,Bantamweight,False,False
2527,Mario Bautista,Jin Soo Son,26,26,1,Bantamweight,False,False
2527,Jin Soo Son,Mario Bautista,26,26,0,Bantamweight,False,False
2528,Felipe Colares,Domingo Pilarte,25,29,1,Bantamweight,False,False
2528,Domingo Pilarte,Felipe Colares,29,25,0,Bantamweight,False,False
2529,Germaine de Randamie,Aspen Ladd,35,24,1,Women's Bantamweight,True,False
2529,Aspen Ladd,Germaine de Randamie,24,35,0,Women's Bantamweight,True,False
2530,Urijah Faber,Ricky Simon,40,26,1,Bantamweight,False,False
2530,Ricky Simon,Urijah Faber,26,40,0,Bantamweight,False,False
2531,Josh Emmett,Mirsad Bektic,34,28,1,Featherweight,False,False
2531,Mirsad Bektic,Josh Emmett,28,34,0,Featherweight,False,False
2532,Karl Roberson,Wellington Turman,28,22,1,Middleweight,False,False
2532,Wellington Turman,Karl Roberson,22,28,0,Middleweight,False,False
2533,Marvin Vettori,Cezar Ferreira,25,34,1,Middleweight,False,False
2533,Cezar Ferreira,Marvin Vettori,34,25,0,Middleweight,False,False
2534,Mike Rodriguez,John Allan,30,26,1,Light Heavyweight,False,False
2534,John Allan,Mike Rodriguez,26,30,0,Light Heavyweight,False,False
2535,Andre Fili,Sheymon Moraes,29,28,1,Featherweight,False,False
2535,Sheymon Moraes,Andre Fili,28,29,0,Featherweight,False,False
2536,Julianna Pena,Nicco Montano,29,30,1,Women's Bantamweight,True,False
2536,Nicco Montano,Julianna Pena,30,29,0,Women's Bantamweight,True,False
2537,Ryan Hall,Darren Elkins,34,35,1,Featherweight,False,False
2537,Darren Elkins,Ryan Hall,35,34,0,Featherweight,False,False
2538,Jonathan Martinez,Pingyuan Liu,25,26,1,Bantamweight,False,False
2538,Pingyuan Liu,Jonathan Martinez,26,25,0,Bantamweight,False,False
2539,Brianna Fortino,Livinha Souza,25,28,1,Women's Strawweight,True,False
2539,Livinha Souza,Brianna Fortino,28,25,0,Women's Strawweight,True,False
2540,Benito Lopez,Vince Morales,25,28,1,Bantamweight,False,False
2540,Vince Morales,Benito Lopez,28,25,0,Bantamweight,False,False
2541,Jon Jones,Thiago Santos,31,35,1,Light Heavyweight,False,True
2541,Thiago Santos,Jon Jones,35,31,0,Light Heavyweight,False,True
2542,Amanda Nunes,Holly Holm,31,37,1,Women's Bantamweight,True,True
2542,Holly Holm,Amanda Nunes,37,31,0,Women's Bantamweight,True,True
2543,Jorge Masvidal,Ben Askren,34,34,1,Welterweight,False,False
2543,Ben Askren,Jorge Masvidal,34,34,0,Welterweight,False,False
2544,Jan Blachowicz,Luke Rockhold,36,34,1,Light Heavyweight,False,False
2544,Luke Rockhold,Jan Blachowicz,34,36,0,Light Heavyweight,False,False
2545,Michael Chiesa,Diego Sanchez,31,37,1,Welterweight,False,False
2545,Diego Sanchez,Michael Chiesa,37,31,0,Welterweight,False,False
2546,Arnold Allen,Gilbert Melendez,25,37,1,Featherweight,False,False
2546,Gilbert Melendez,Arnold Allen,37,25,0,Featherweight,False,False
2547,Marlon Vera,Nohelin Hernandez,26,25,1,Bantamweight,False,False
2547,Nohelin Hernandez,Marlon Vera,25,26,0,Bantamweight,False,False
2548,Claudia Gadelha,Randa Markos,30,33,1,Women's Strawweight,True,False
2548,Randa Markos,Claudia Gadelha,33,30,0,Women's Strawweight,True,False
2549,Song Yadong,Alejandro Perez,21,29,1,Bantamweight,False,False
2549,Alejandro Perez,Song Yadong,29,21,0,Bantamweight,False,False
2550,Edmen Shahbazyan,Jack Marshman,21,29,1,Middleweight,False,False
2550,Jack Marshman,Edmen Shahbazyan,29,21,0,Middleweight,False,False
2551,Chance Rencountre,Ismail Naurdiev,32,22,1,Welterweight,False,False
2551,Ismail Naurdiev,Chance Rencountre,22,32,0,Welterweight,False,False
2552,Julia Avila,Pannie Kianzad,31,27,1,Women's Bantamweight,True,False
2552,Pannie Kianzad,Julia Avila,27,31,0,Women's Bantamweight,True,False
2553,Francis Ngannou,Junior Dos Santos,32,35,1,Heavyweight,False,False
2553,Junior Dos Santos,Francis Ngannou,35,32,0,Heavyweight,False,False
2554,Joseph Benavidez,Jussier Formiga,34,34,1,Flyweight,False,False
2554,Jussier Formiga,Joseph Benavidez,34,34,0,Flyweight,False,False
2555,Demian Maia,Anthony Rocco Martin,41,29,1,Welterweight,False,False
2555,Anthony Rocco Martin,Demian Maia,29,41,0,Welterweight,False,False
2556,Vinc Pichel,Roosevelt Roberts,36,25,1,Lightweight,False,False
2556,Roosevelt Roberts,Vinc Pichel,25,36,0,Lightweight,False,False
2557,Drew Dober,Marco Polo Reyes,30,34,1,Lightweight,False,False
2557,Marco Polo Reyes,Drew Dober,34,30,0,Lightweight,False,False
2558,Alonzo Menifield,Paul Craig,31,31,1,Light Heavyweight,False,False
2558,Paul Craig,Alonzo Menifield,31,31,0,Light Heavyweight,False,False
